2025-06-04 23:29:27.059157 | 192.168.1.214 → 192.168.0.105 | Suspicious SYN packet
2025-06-04 23:29:27.112157 | 192.168.1.138 → 192.168.0.105 | Suspicious SYN packet
2025-06-04 23:29:27.150604 | 192.168.1.100 → 192.168.0.105 | Suspicious SYN packet
2025-06-04 23:29:27.183840 | 192.168.1.115 → 192.168.0.105 | Suspicious SYN packet
2025-06-04 23:29:27.227944 | 192.168.1.79 → 192.168.0.105 | Suspicious SYN packet
2025-06-04 23:46:22.004686 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.049401 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.094476 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.146266 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.196105 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.248226 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.297673 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.353594 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.400806 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.456777 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.505059 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.553555 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.604389 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.652831 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.705979 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.760374 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.818682 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.856561 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.908529 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:22.959797 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-04 23:46:23.171187 | 192.168.0.7 → 192.168.157.128 | ICMP packet (Ping) detected
2025-06-04 23:47:30.411687 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.472218 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.501095 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.582369 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.612020 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.688323 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.704367 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.760887 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.815428 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.873541 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.909869 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:30.975257 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.050319 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.082057 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.167757 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.197876 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.280599 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.331353 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.360033 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:47:31.412478 | 192.168.157.128 → 192.168.0.105 | DNS query detected
2025-06-04 23:48:19.133670 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.174561 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.217084 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.271193 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.315198 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.374256 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.432882 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.486384 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.541521 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.595136 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.647122 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.695355 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.743804 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.816815 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.859162 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.903974 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:19.960537 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.006894 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.055731 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.106536 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.161549 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.217468 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.270603 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.319455 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.363576 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.404649 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.452107 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.504044 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.553508 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.601360 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.648150 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.698138 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.767663 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.808411 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.855376 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:20.893588 | 192.168.0.105 → 8.8.8.8 | Blacklisted IP
2025-06-04 23:48:51.789443 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.791165 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.792746 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.797896 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.799007 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.800218 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.801439 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.802912 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.804293 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.805961 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.808270 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.810901 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.815364 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.816829 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.827653 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.829127 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.841746 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.843582 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.856443 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.858457 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.873689 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.875787 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.887286 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.889226 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.901702 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.904547 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.915733 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.918046 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.926680 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.928334 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.941858 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.942744 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.955655 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.956612 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.971612 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.973402 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.984968 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.987778 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:51.998167 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:52.000472 | 192.168.157.128 → 192.168.157.2 | DNS query detected
2025-06-04 23:48:52.611055 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.611803 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.612975 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.634169 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.634722 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.635210 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.636088 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.637082 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.637830 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.638739 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.639479 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.640542 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.642203 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.643355 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.645284 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.647660 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.648876 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.649650 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.650982 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-04 23:48:52.652016 | 192.168.157.128 → 44.228.249.3 | Suspicious SYN packet
2025-06-05 00:09:51.129377 | 192.168.1.134 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:09:51.174395 | 192.168.1.161 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:09:51.214757 | 192.168.1.55 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.369040 | 192.168.1.65 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.408910 | 192.168.1.111 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.441540 | 192.168.1.34 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.474617 | 192.168.1.108 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.505840 | 192.168.1.199 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.537247 | 192.168.1.225 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.569314 | 192.168.1.243 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.604266 | 192.168.1.179 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.648731 | 192.168.1.195 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.688061 | 192.168.1.251 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.718589 | 192.168.1.97 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.757230 | 192.168.1.35 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.792442 | 192.168.1.80 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.825144 | 192.168.1.228 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.861025 | 192.168.1.80 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:12.897307 | 192.168.1.177 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.945004 | 192.168.1.198 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:12.993162 | 192.168.1.29 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.041370 | 192.168.1.206 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.094036 | 192.168.1.237 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.129304 | 192.168.1.110 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.185292 | 192.168.1.31 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.235325 | 192.168.1.146 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.273225 | 192.168.1.85 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.309545 | 192.168.1.193 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.341817 | 192.168.1.228 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:13.374860 | 192.168.1.144 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.413469 | 192.168.1.212 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.446314 | 192.168.1.208 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.480534 | 192.168.1.18 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.529488 | 192.168.1.106 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.567376 | 192.168.1.49 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.604569 | 192.168.1.22 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.647901 | 192.168.1.57 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.684228 | 192.168.1.230 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.724784 | 192.168.1.21 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.761039 | 192.168.1.234 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.797301 | 192.168.1.59 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.837878 | 192.168.1.164 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.869753 | 192.168.1.184 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.901092 | 192.168.1.237 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:13.934382 | 192.168.1.86 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.965580 | 192.168.1.152 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:13.993170 | 192.168.1.204 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.032932 | 192.168.1.168 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.064705 | 192.168.1.213 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.101486 | 192.168.1.33 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.145710 | 192.168.1.182 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.177366 | 192.168.1.89 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.208383 | 192.168.1.82 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.241480 | 192.168.1.95 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.272898 | 192.168.1.88 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.308956 | 192.168.1.98 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.350187 | 192.168.1.7 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.381800 | 192.168.1.172 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.412930 | 192.168.1.40 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.444644 | 192.168.1.93 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.477397 | 192.168.1.90 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.509079 | 192.168.1.38 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.545009 | 192.168.1.94 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.581486 | 192.168.1.31 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:14.612857 | 192.168.1.133 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.645159 | 192.168.1.179 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:14.676572 | 192.168.1.189 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.708693 | 192.168.1.119 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.746547 | 192.168.1.250 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.782974 | 192.168.1.136 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.817128 | 192.168.1.123 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.848837 | 192.168.1.130 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.884482 | 192.168.1.208 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:14.933077 | 192.168.1.128 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.964607 | 192.168.1.158 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:14.996522 | 192.168.1.89 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.029006 | 192.168.1.219 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.061372 | 192.168.1.231 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.101182 | 192.168.1.206 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.132603 | 192.168.1.172 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.161031 | 192.168.1.89 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.193022 | 192.168.1.113 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.233067 | 192.168.1.9 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.264326 | 192.168.1.204 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.299320 | 192.168.1.148 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.338802 | 192.168.1.199 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.376560 | 192.168.1.159 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.409044 | 192.168.1.35 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.445167 | 192.168.1.125 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.476386 | 192.168.1.92 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.509057 | 192.168.1.222 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.560637 | 192.168.1.102 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.593003 | 192.168.1.59 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.624748 | 192.168.1.81 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.656928 | 192.168.1.165 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.691123 | 192.168.1.126 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.730841 | 192.168.1.241 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.764393 | 192.168.1.72 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.805392 | 192.168.1.157 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.836458 | 192.168.1.230 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:15.860898 | 192.168.1.138 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.893351 | 192.168.1.67 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.925290 | 192.168.1.129 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.960810 | 192.168.1.75 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:15.993545 | 192.168.1.112 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.028929 | 192.168.1.74 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.077606 | 192.168.1.242 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.109364 | 192.168.1.28 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.140304 | 192.168.1.241 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.189336 | 192.168.1.164 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.220671 | 192.168.1.190 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.252929 | 192.168.1.154 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.285034 | 192.168.1.204 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.328931 | 192.168.1.250 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.364699 | 192.168.1.231 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.400936 | 192.168.1.130 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.440698 | 192.168.1.12 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.468467 | 192.168.1.33 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.505291 | 192.168.1.164 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.535517 | 192.168.1.228 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.568563 | 192.168.1.130 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.608560 | 192.168.1.119 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.643328 | 192.168.1.27 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.676829 | 192.168.1.153 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.709919 | 192.168.1.205 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.740611 | 192.168.1.26 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.773023 | 192.168.1.164 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.812736 | 192.168.1.104 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.844974 | 192.168.1.106 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:16.876752 | 192.168.1.43 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.917091 | 192.168.1.201 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.945215 | 192.168.1.140 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:16.977886 | 192.168.1.135 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.017171 | 192.168.1.240 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.052998 | 192.168.1.25 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.088231 | 192.168.1.73 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.132927 | 192.168.1.194 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.164686 | 192.168.1.177 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:17.196579 | 192.168.1.12 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:17.236941 | 192.168.1.152 → 192.168.0.105 | Blacklisted IP
2025-06-05 00:55:17.268572 | 192.168.1.170 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.300700 | 192.168.1.68 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.332710 | 192.168.1.223 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.373089 | 192.168.1.5 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.405004 | 192.168.1.149 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.436638 | 192.168.1.48 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.468995 | 192.168.1.253 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:17.500629 | 192.168.1.171 → 192.168.0.105 | Suspicious TCP flags: S
2025-06-05 00:55:42.660947 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-05 00:55:42.709541 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
2025-06-05 00:55:42.776513 | 192.168.157.128 → 192.168.0.105 | ICMP packet (Ping) detected
